306.55	305.79	305.14	304.64	304.30	304.11	304.09	304.25	304.57	305.01	305.67	306.53	306.07	1e-05	1e-05	306.09	307.95	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	306.80	307.61	308.41	308.31	308.40	309.05	1e-05	1e-05	309.16	309.80	309.17	308.33	307.39
306.23	305.36	304.64	304.10	303.74	303.56	303.57	303.83	304.37	305.13	305.92	306.17	305.28	1e-05	1e-05	305.29	307.01	1e-05	1e-05	1e-05	1e-05	306.05	305.70	305.90	306.43	307.57	307.53	307.86	1e-05	1e-05	1e-05	308.96	309.49	308.97	308.19	307.18
306.54	305.77	305.03	304.37	303.83	303.46	303.27	303.32	303.72	304.56	305.35	305.21	304.58	303.65	303.50	304.52	305.11	1e-05	1e-05	1e-05	1e-05	305.40	305.10	305.15	305.47	306.67	306.56	307.15	1e-05	1e-05	308.46	308.78	308.71	308.47	307.93	307.26
306.26	305.69	305.00	304.35	303.80	303.39	303.12	303.01	303.14	303.62	304.36	304.33	303.91	303.57	303.55	304.02	304.23	1e-05	1e-05	1e-05	304.88	304.77	304.48	304.43	304.61	305.57	305.81	1e-05	1e-05	1e-05	307.70	307.86	307.43	307.13	306.98	306.68
305.68	305.25	304.66	304.04	303.48	303.05	302.75	302.62	302.68	303.00	303.69	303.84	303.62	303.48	303.48	303.51	303.25	1e-05	1e-05	304.15	304.48	304.18	303.75	303.69	303.80	304.13	1e-05	1e-05	1e-05	1e-05	306.91	306.82	306.60	306.40	306.27	306.01
305.02	304.68	304.24	303.70	303.14	302.65	302.29	302.08	302.06	302.34	303.17	303.44	303.20	303.00	302.90	302.81	302.66	302.37	1e-05	304.07	304.03	303.70	303.36	303.10	302.90	302.87	1e-05	1e-05	1e-05	1e-05	306.36	306.19	305.94	305.75	305.57	305.32
304.31	304.02	303.70	303.28	302.78	302.27	301.84	301.54	301.41	301.56	302.33	303.11	302.80	302.51	302.32	302.15	302.07	301.96	1e-05	303.79	303.66	303.28	302.85	302.41	302.03	301.91	1e-05	1e-05	1e-05	1e-05	305.92	305.66	305.37	305.08	304.85	304.59
303.54	303.28	303.03	302.73	302.32	301.84	301.37	300.98	300.74	300.61	1e-05	302.15	302.44	302.29	302.07	301.76	301.55	301.52	301.51	303.13	303.48	303.07	302.48	301.80	301.31	301.09	1e-05	1e-05	1e-05	1e-05	305.63	305.33	304.86	304.43	304.12	303.82
302.89	302.63	302.40	302.17	301.86	301.48	301.05	300.64	300.19	299.62	1e-05	301.65	302.58	303.21	303.20	302.22	301.47	301.32	301.79	302.51	303.37	1e-05	1e-05	301.47	300.63	300.49	1e-05	1e-05	1e-05	1e-05	305.06	305.83	305.10	304.29	303.72	303.25
302.66	302.31	302.04	301.81	301.57	301.29	301.03	300.67	299.77	298.62	1e-05	301.00	302.13	301.52	301.18	301.12	301.37	301.11	301.22	301.73	302.80	302.45	302.52	300.66	299.51	300.02	1e-05	1e-05	1e-05	1e-05	304.06	304.28	304.62	305.71	304.40	303.33
301.00	301.18	301.75	302.13	301.51	300.78	301e-05	299.20	298.31	297.44	1e-05	299.52	299.40	298.70	298.31	297.99	298.00	298.68	299.71	300.38	300.45	299.78	299.20	297.91	297.96	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	302.46	302.66	302.11	301.50	301.14
298.31	298.14	298.08	298.07	297.81	297.41	296.80	296.26	295.88	295.80	1e-05	297.51	297.39	1e-05	295.78	295.68	295.65	296.06	296.85	297.69	297.15	297.05	296.18	295.61	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	300.84	300.89	300.09	299.29	298.72
296.14	295.76	295.49	295.32	295.01	294.63	294.17	293.75	293.61	293.91	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	293.67	294.34	295.11	294.52	1e-05	294.73	294.60	298.89	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	298.87	299.11	298.20	297.30	296.65
293.94	293.53	293.20	292.88	292.52	292.14	291.77	291.56	291.61	292.23	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	292.07	292.87	293.26	1e-05	1e-05	1e-05	290.79	291.27	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	296.26	296.67	295.95	295.16	294.49
291.62	291.18	290.82	290.52	290.19	289.85	289.57	289.49	289.77	290.92	1e-05	1e-05	287.85	288.41	288.59	288.88	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	289.26	288.72	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	292.97	293.34	292.99	292.66	292.16
289.74	289.15	288.67	288.35	288.05	287.70	287.54	287.83	288.42	288.85	1e-05	1e-05	285.16	285.45	285.13	285.12	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	283.91	284.73	286.22	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	288.56	288.88	288.79	288.98	289.52
285.62	285.47	285.35	285.23	285.18	285.22	285.39	285.69	286.10	1e-05	1e-05	1e-05	281.55	281.69	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	280.64	281.44	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	285.23	285.41	285.54	285.64
1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	276.25	276.20	275.82	275.69	275.65	275.66	275.68	275.75	275.82	275.93	276.04	276.52	276.05	275.86	275.75	275.70	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05
