-76.463797
-66.443535
-59.441568
-53.663942
-48.590378
-43.982963
-39.709016
-35.685335
-31.855431
-28.178643
-24.624318
-21.168449
-17.791591
-14.477512
-11.212271
-7.983556
-4.780192
-1.591754
1.591754
4.780192
7.983556
11.212271
14.477512
17.791591
21.168449
24.624318
28.178643
31.855431
35.685335
39.709016
43.982963
48.590378
53.663942
59.441568
66.443535
76.463797
